light,heater,ventilation,pump,valve,timestamp
0,0,0,1,0,"""2023-05-04T05:13:18.000Z"""
0,0,0,1,0,"""2023-05-04T05:18:18.000Z"""
0,0,0,1,0,"""2023-05-04T05:23:18.000Z"""
0,0,0,1,0,"""2023-05-04T05:28:18.000Z"""
0,0,0,1,0,"""2023-05-04T05:33:18.000Z"""
0,0,0,1,0,"""2023-05-04T05:38:18.000Z"""
0,0,0,1,0,"""2023-05-04T05:43:18.000Z"""
0,0,0,1,0,"""2023-05-04T05:48:18.000Z"""
0,0,1,1,0,"""2023-05-04T05:50:42.000Z"""
0,0,0,1,0,"""2023-05-04T05:50:52.000Z"""
0,0,1,1,0,"""2023-05-04T05:52:02.000Z"""
0,0,1,1,0,"""2023-05-04T05:53:18.000Z"""
0,0,1,1,0,"""2023-05-04T05:58:18.000Z"""
0,0,1,1,0,"""2023-05-04T06:03:18.000Z"""
0,0,1,1,0,"""2023-05-04T06:08:18.000Z"""
0,0,1,1,0,"""2023-05-04T06:13:18.000Z"""
0,0,1,1,0,"""2023-05-04T06:18:18.000Z"""
0,0,1,1,0,"""2023-05-04T06:23:18.000Z"""
0,0,1,1,0,"""2023-05-04T06:28:18.000Z"""
0,0,1,1,0,"""2023-05-04T06:33:18.000Z"""
0,0,1,1,0,"""2023-05-04T06:38:18.000Z"""
0,0,1,1,0,"""2023-05-04T06:43:18.000Z"""
0,0,1,1,0,"""2023-05-04T06:48:18.000Z"""
0,0,1,1,0,"""2023-05-04T06:53:18.000Z"""
0,0,1,1,0,"""2023-05-04T06:58:18.000Z"""
0,0,1,1,0,"""2023-05-04T07:03:18.000Z"""
0,0,1,1,0,"""2023-05-04T07:08:18.000Z"""
0,0,1,1,0,"""2023-05-04T07:13:18.000Z"""
0,0,1,1,0,"""2023-05-04T07:18:18.000Z"""
0,0,1,1,0,"""2023-05-04T07:23:18.000Z"""
0,0,1,1,0,"""2023-05-04T07:28:18.000Z"""
0,0,0,1,0,"""2023-05-04T07:33:15.000Z"""
0,0,1,1,0,"""2023-05-04T07:33:15.000Z"""
0,0,1,1,0,"""2023-05-04T07:33:15.000Z"""
0,0,1,1,0,"""2023-05-04T07:38:13.000Z"""
0,0,1,1,0,"""2023-05-04T07:43:13.000Z"""
0,0,1,1,0,"""2023-05-04T07:48:13.000Z"""
0,0,1,1,0,"""2023-05-04T07:53:13.000Z"""
0,0,1,1,0,"""2023-05-04T07:58:13.000Z"""
0,0,1,1,0,"""2023-05-04T08:03:13.000Z"""
0,0,1,1,0,"""2023-05-04T08:08:13.000Z"""
0,0,1,1,0,"""2023-05-04T08:13:13.000Z"""
0,0,1,1,0,"""2023-05-04T08:18:13.000Z"""
0,0,1,1,0,"""2023-05-04T08:23:13.000Z"""
0,0,1,1,0,"""2023-05-04T08:28:13.000Z"""
0,0,1,1,0,"""2023-05-04T08:33:13.000Z"""
0,0,1,1,0,"""2023-05-04T08:38:13.000Z"""
0,0,1,1,0,"""2023-05-04T08:43:13.000Z"""
0,0,1,1,0,"""2023-05-04T08:45:33.000Z"""
0,0,1,1,0,"""2023-05-04T08:45:33.000Z"""
0,0,1,1,0,"""2023-05-04T08:45:34.000Z"""
0,0,1,1,0,"""2023-05-04T08:46:07.000Z"""
0,0,1,1,0,"""2023-05-04T08:46:07.000Z"""
0,0,1,1,0,"""2023-05-04T08:46:07.000Z"""
0,0,1,1,0,"""2023-05-04T08:51:05.000Z"""
0,0,1,1,0,"""2023-05-04T08:56:05.000Z"""
0,0,1,1,0,"""2023-05-04T09:01:05.000Z"""
0,0,1,1,0,"""2023-05-04T09:06:05.000Z"""
0,0,1,1,0,"""2023-05-04T09:11:05.000Z"""
0,0,1,1,0,"""2023-05-04T09:16:05.000Z"""
0,0,1,1,0,"""2023-05-04T09:21:05.000Z"""
0,0,1,1,0,"""2023-05-04T09:26:05.000Z"""
0,0,1,1,0,"""2023-05-04T09:31:05.000Z"""
0,0,1,1,0,"""2023-05-04T09:36:05.000Z"""
0,0,1,1,0,"""2023-05-04T09:41:05.000Z"""
0,0,1,1,0,"""2023-05-04T09:46:05.000Z"""
0,0,1,1,0,"""2023-05-04T09:51:05.000Z"""
0,0,1,1,0,"""2023-05-04T09:56:05.000Z"""
0,0,1,1,0,"""2023-05-04T10:01:05.000Z"""
0,0,1,1,0,"""2023-05-04T10:06:05.000Z"""
0,0,1,1,0,"""2023-05-04T10:11:05.000Z"""
0,0,1,1,0,"""2023-05-04T10:16:05.000Z"""
0,0,1,1,0,"""2023-05-04T10:21:05.000Z"""
0,0,1,1,0,"""2023-05-04T10:26:05.000Z"""
0,0,1,1,0,"""2023-05-04T10:31:05.000Z"""
0,0,1,1,0,"""2023-05-04T10:36:05.000Z"""
0,0,1,1,0,"""2023-05-04T10:41:05.000Z"""
0,0,1,1,0,"""2023-05-04T10:46:05.000Z"""
0,0,1,1,0,"""2023-05-04T10:51:05.000Z"""
0,0,1,1,0,"""2023-05-04T10:56:05.000Z"""
0,0,1,1,0,"""2023-05-04T11:01:05.000Z"""
0,0,1,1,0,"""2023-05-04T11:06:05.000Z"""
0,0,1,1,0,"""2023-05-04T11:11:05.000Z"""
0,0,1,1,0,"""2023-05-04T11:16:05.000Z"""
0,0,1,1,0,"""2023-05-04T11:21:05.000Z"""
0,0,1,1,0,"""2023-05-04T11:26:05.000Z"""
0,0,1,1,0,"""2023-05-04T11:31:05.000Z"""
0,0,1,1,0,"""2023-05-04T11:36:05.000Z"""
0,0,1,1,0,"""2023-05-04T11:41:05.000Z"""
0,0,0,1,0,"""2023-05-04T11:42:12.000Z"""
0,0,1,1,0,"""2023-05-04T11:43:02.000Z"""
0,0,1,1,0,"""2023-05-04T11:46:05.000Z"""
0,0,1,1,0,"""2023-05-04T11:51:05.000Z"""
0,0,1,1,0,"""2023-05-04T11:56:05.000Z"""
0,0,1,1,0,"""2023-05-04T12:01:05.000Z"""
0,0,1,1,0,"""2023-05-04T12:06:05.000Z"""
0,0,1,1,0,"""2023-05-04T12:11:05.000Z"""
0,0,1,1,0,"""2023-05-04T12:16:05.000Z"""
0,0,1,1,0,"""2023-05-04T12:21:05.000Z"""
0,0,1,1,0,"""2023-05-04T12:26:05.000Z"""
0,0,1,1,0,"""2023-05-04T12:31:05.000Z"""
0,0,1,1,0,"""2023-05-04T12:36:05.000Z"""
0,0,0,1,0,"""2023-05-04T12:40:22.000Z"""
0,0,0,1,0,"""2023-05-04T12:41:05.000Z"""
0,0,1,1,0,"""2023-05-04T12:42:52.000Z"""
0,0,1,1,0,"""2023-05-04T12:46:05.000Z"""
0,0,1,1,0,"""2023-05-04T12:51:05.000Z"""
0,0,1,1,0,"""2023-05-04T12:56:05.000Z"""
0,0,1,1,0,"""2023-05-04T13:01:05.000Z"""
0,0,1,1,0,"""2023-05-04T13:06:05.000Z"""
0,0,1,1,0,"""2023-05-04T13:11:05.000Z"""
0,0,1,1,0,"""2023-05-04T13:16:05.000Z"""
0,0,1,1,0,"""2023-05-04T13:21:05.000Z"""
0,0,1,1,0,"""2023-05-04T13:26:05.000Z"""
0,0,1,1,0,"""2023-05-04T13:31:05.000Z"""
0,0,1,1,0,"""2023-05-04T13:36:05.000Z"""
0,0,1,1,0,"""2023-05-04T13:41:05.000Z"""
0,0,1,1,0,"""2023-05-04T13:46:05.000Z"""
0,0,1,1,0,"""2023-05-04T13:51:05.000Z"""
0,0,1,1,0,"""2023-05-04T13:56:05.000Z"""
0,0,1,1,0,"""2023-05-04T13:58:08.000Z"""
0,0,1,1,0,"""2023-05-04T13:58:08.000Z"""
0,0,1,1,0,"""2023-05-04T13:58:08.000Z"""
0,0,1,1,0,"""2023-05-04T14:03:06.000Z"""
0,0,1,1,0,"""2023-05-04T14:04:59.000Z"""
0,0,1,1,0,"""2023-05-04T14:04:59.000Z"""
0,0,1,1,0,"""2023-05-04T14:04:59.000Z"""
0,0,1,1,0,"""2023-05-04T14:09:56.000Z"""
0,0,1,1,0,"""2023-05-04T14:14:56.000Z"""
0,0,1,1,0,"""2023-05-04T14:19:56.000Z"""
0,0,1,1,0,"""2023-05-04T14:24:56.000Z"""
0,0,1,1,0,"""2023-05-04T14:29:56.000Z"""
0,0,1,1,0,"""2023-05-04T14:34:56.000Z"""
0,0,1,1,0,"""2023-05-04T14:39:56.000Z"""
0,0,1,1,0,"""2023-05-04T14:44:56.000Z"""
0,0,1,1,0,"""2023-05-04T14:49:56.000Z"""
0,0,1,1,0,"""2023-05-04T14:54:56.000Z"""
0,0,0,1,0,"""2023-05-04T14:57:52.000Z"""
0,0,0,1,0,"""2023-05-04T14:59:56.000Z"""
0,0,0,1,0,"""2023-05-04T15:04:56.000Z"""
0,0,0,1,0,"""2023-05-04T15:09:56.000Z"""
0,0,0,1,0,"""2023-05-04T15:14:56.000Z"""
0,0,0,1,0,"""2023-05-04T15:19:56.000Z"""
0,0,0,1,0,"""2023-05-04T15:24:56.000Z"""
0,0,0,1,0,"""2023-05-04T15:29:56.000Z"""
0,0,0,1,0,"""2023-05-04T15:34:56.000Z"""
0,0,0,1,0,"""2023-05-04T15:39:57.000Z"""
0,0,0,1,0,"""2023-05-04T15:44:57.000Z"""
0,0,0,1,0,"""2023-05-04T15:49:56.000Z"""
0,0,0,1,0,"""2023-05-04T15:54:56.000Z"""
0,0,0,1,0,"""2023-05-04T15:59:56.000Z"""
0,0,0,1,0,"""2023-05-04T16:04:56.000Z"""
0,0,0,1,0,"""2023-05-04T16:09:56.000Z"""
0,0,0,1,0,"""2023-05-04T16:14:56.000Z"""
0,0,0,1,0,"""2023-05-04T16:19:56.000Z"""
0,0,0,1,0,"""2023-05-04T16:24:56.000Z"""
0,0,0,1,0,"""2023-05-04T16:29:56.000Z"""
0,0,0,1,0,"""2023-05-04T16:34:56.000Z"""
0,0,0,1,0,"""2023-05-04T16:39:56.000Z"""
0,0,0,1,0,"""2023-05-04T16:44:56.000Z"""
0,0,0,1,0,"""2023-05-04T16:49:56.000Z"""
0,0,0,1,0,"""2023-05-04T16:54:56.000Z"""
0,0,0,1,0,"""2023-05-04T16:59:56.000Z"""
0,0,0,1,0,"""2023-05-04T17:04:56.000Z"""
0,0,0,1,0,"""2023-05-04T17:09:56.000Z"""
0,0,0,1,0,"""2023-05-04T17:14:56.000Z"""
0,0,0,1,0,"""2023-05-04T17:19:56.000Z"""
0,0,0,1,0,"""2023-05-04T17:24:56.000Z"""
0,0,0,1,0,"""2023-05-04T17:29:56.000Z"""
0,0,0,1,0,"""2023-05-04T17:34:57.000Z"""
0,0,0,1,0,"""2023-05-04T17:39:57.000Z"""
0,0,0,1,0,"""2023-05-04T17:44:56.000Z"""
0,0,0,1,0,"""2023-05-04T17:49:57.000Z"""
0,0,0,1,0,"""2023-05-04T17:54:56.000Z"""
0,0,0,1,0,"""2023-05-04T17:59:57.000Z"""
0,0,0,1,0,"""2023-05-04T18:04:57.000Z"""
0,0,0,1,0,"""2023-05-04T18:09:57.000Z"""
0,0,0,1,0,"""2023-05-04T18:14:57.000Z"""
0,0,0,1,0,"""2023-05-04T18:19:57.000Z"""
0,0,0,1,0,"""2023-05-04T18:24:57.000Z"""
0,0,0,1,0,"""2023-05-04T18:29:57.000Z"""
1,0,0,1,0,"""2023-05-04T18:30:00.000Z"""
1,0,0,1,0,"""2023-05-04T18:34:57.000Z"""
1,0,0,1,0,"""2023-05-04T18:39:57.000Z"""
1,0,0,1,0,"""2023-05-04T18:44:57.000Z"""
1,0,0,1,0,"""2023-05-04T18:49:56.000Z"""
1,0,0,1,0,"""2023-05-04T18:54:56.000Z"""
1,0,0,1,0,"""2023-05-04T18:59:56.000Z"""
1,0,0,1,0,"""2023-05-04T19:04:56.000Z"""
1,0,0,1,0,"""2023-05-04T19:09:56.000Z"""
1,0,0,1,0,"""2023-05-04T19:14:56.000Z"""
1,0,0,1,0,"""2023-05-04T19:19:56.000Z"""
1,0,0,1,0,"""2023-05-04T19:24:56.000Z"""
1,0,0,1,0,"""2023-05-04T19:29:56.000Z"""
1,0,0,1,0,"""2023-05-04T19:34:56.000Z"""
1,0,0,1,0,"""2023-05-04T19:39:56.000Z"""
1,0,0,1,0,"""2023-05-04T19:44:56.000Z"""
1,0,0,1,0,"""2023-05-04T19:49:56.000Z"""
1,0,0,1,0,"""2023-05-04T19:54:56.000Z"""
1,0,0,1,0,"""2023-05-04T19:59:56.000Z"""
1,0,0,1,0,"""2023-05-04T20:04:57.000Z"""
1,0,0,1,0,"""2023-05-04T20:09:56.000Z"""
1,0,0,1,0,"""2023-05-04T20:14:56.000Z"""
1,0,0,1,0,"""2023-05-04T20:19:56.000Z"""
1,0,0,1,0,"""2023-05-04T20:24:56.000Z"""
1,0,0,1,0,"""2023-05-04T20:29:57.000Z"""
1,0,0,1,0,"""2023-05-04T20:34:57.000Z"""
1,0,0,1,0,"""2023-05-04T20:39:56.000Z"""
1,0,0,1,0,"""2023-05-04T20:44:56.000Z"""
1,0,0,1,0,"""2023-05-04T20:49:57.000Z"""
1,0,0,1,0,"""2023-05-04T20:54:56.000Z"""
1,0,0,1,0,"""2023-05-04T20:59:57.000Z"""
1,0,0,1,0,"""2023-05-04T21:04:56.000Z"""
1,0,0,1,0,"""2023-05-04T21:09:56.000Z"""
1,0,0,1,0,"""2023-05-04T21:14:56.000Z"""
1,0,0,1,0,"""2023-05-04T21:19:56.000Z"""
1,0,0,1,0,"""2023-05-04T21:24:56.000Z"""
1,0,0,1,0,"""2023-05-04T21:29:56.000Z"""
1,0,0,1,0,"""2023-05-04T21:34:56.000Z"""
1,0,0,1,0,"""2023-05-04T21:39:56.000Z"""
1,0,0,1,0,"""2023-05-04T21:44:56.000Z"""
1,0,0,1,0,"""2023-05-04T21:49:56.000Z"""
1,0,0,1,0,"""2023-05-04T21:54:56.000Z"""
0,0,0,1,0,"""2023-05-04T21:59:00.000Z"""
0,0,0,1,0,"""2023-05-04T21:59:56.000Z"""
0,0,0,1,0,"""2023-05-04T22:04:56.000Z"""
0,0,0,1,0,"""2023-05-04T22:09:56.000Z"""
0,0,0,1,0,"""2023-05-04T22:14:56.000Z"""
0,0,0,1,0,"""2023-05-04T22:19:56.000Z"""
0,0,0,1,0,"""2023-05-04T22:24:57.000Z"""
0,0,0,1,0,"""2023-05-04T22:29:56.000Z"""
0,0,0,1,0,"""2023-05-04T22:34:56.000Z"""
0,0,0,1,0,"""2023-05-04T22:39:57.000Z"""
0,0,0,1,0,"""2023-05-04T22:44:56.000Z"""
0,0,0,1,0,"""2023-05-04T22:49:56.000Z"""
0,0,0,1,0,"""2023-05-04T22:54:57.000Z"""
0,0,0,1,0,"""2023-05-04T22:59:56.000Z"""
0,0,0,1,0,"""2023-05-04T23:04:56.000Z"""
0,0,0,1,0,"""2023-05-04T23:09:56.000Z"""
0,0,0,1,0,"""2023-05-04T23:14:56.000Z"""
0,0,0,1,0,"""2023-05-04T23:19:56.000Z"""
0,0,0,1,0,"""2023-05-04T23:24:57.000Z"""
0,0,0,1,0,"""2023-05-04T23:29:57.000Z"""
0,0,0,1,0,"""2023-05-04T23:34:56.000Z"""
0,0,0,1,0,"""2023-05-04T23:39:57.000Z"""
0,0,0,1,0,"""2023-05-04T23:44:56.000Z"""
0,0,0,1,0,"""2023-05-04T23:49:56.000Z"""
0,0,0,1,0,"""2023-05-04T23:54:56.000Z"""
0,0,0,1,0,"""2023-05-04T23:59:56.000Z"""
0,0,0,1,0,"""2023-05-05T00:04:56.000Z"""
0,0,0,1,0,"""2023-05-05T00:09:56.000Z"""
0,0,0,1,0,"""2023-05-05T00:14:56.000Z"""
0,0,0,1,0,"""2023-05-05T00:19:56.000Z"""
0,0,0,1,0,"""2023-05-05T00:24:56.000Z"""
0,0,0,1,0,"""2023-05-05T00:29:56.000Z"""
0,0,0,1,0,"""2023-05-05T00:34:56.000Z"""
0,0,0,1,0,"""2023-05-05T00:39:56.000Z"""
0,0,0,1,0,"""2023-05-05T00:44:56.000Z"""
0,0,0,1,0,"""2023-05-05T00:49:57.000Z"""
0,0,0,1,0,"""2023-05-05T00:54:57.000Z"""
0,0,0,1,0,"""2023-05-05T00:59:57.000Z"""
0,0,0,1,0,"""2023-05-05T01:04:57.000Z"""
0,0,0,1,0,"""2023-05-05T01:09:57.000Z"""
0,0,0,1,0,"""2023-05-05T01:14:57.000Z"""
0,0,0,1,0,"""2023-05-05T01:19:57.000Z"""
0,0,0,1,0,"""2023-05-05T01:24:57.000Z"""
0,0,0,1,0,"""2023-05-05T01:29:57.000Z"""
0,0,0,1,0,"""2023-05-05T01:34:57.000Z"""
0,0,0,1,0,"""2023-05-05T01:39:57.000Z"""
0,0,0,1,0,"""2023-05-05T01:44:57.000Z"""
0,0,0,1,0,"""2023-05-05T01:49:57.000Z"""
0,0,0,1,0,"""2023-05-05T01:54:57.000Z"""
0,0,0,1,0,"""2023-05-05T01:59:57.000Z"""
0,0,0,1,0,"""2023-05-05T02:04:57.000Z"""
0,0,0,1,0,"""2023-05-05T02:09:57.000Z"""
0,0,0,1,0,"""2023-05-05T02:14:56.000Z"""
0,0,0,1,0,"""2023-05-05T02:19:56.000Z"""
0,0,0,1,0,"""2023-05-05T02:24:56.000Z"""
0,0,0,1,0,"""2023-05-05T02:29:56.000Z"""
0,0,0,1,0,"""2023-05-05T02:34:56.000Z"""
0,0,0,1,0,"""2023-05-05T02:39:56.000Z"""
0,0,0,1,0,"""2023-05-05T02:44:56.000Z"""
0,0,0,1,0,"""2023-05-05T02:49:56.000Z"""
0,0,0,1,0,"""2023-05-05T02:54:56.000Z"""
0,0,0,1,0,"""2023-05-05T02:59:56.000Z"""
0,0,0,1,0,"""2023-05-05T03:04:56.000Z"""
0,0,0,1,0,"""2023-05-05T03:09:56.000Z"""
0,0,0,1,0,"""2023-05-05T03:14:57.000Z"""
0,0,0,1,0,"""2023-05-05T03:19:57.000Z"""
0,0,0,1,0,"""2023-05-05T03:24:57.000Z"""
0,0,0,1,0,"""2023-05-05T03:29:57.000Z"""
0,0,0,1,0,"""2023-05-05T03:34:57.000Z"""
0,0,0,1,0,"""2023-05-05T03:39:57.000Z"""
0,0,0,1,0,"""2023-05-05T03:44:57.000Z"""
0,0,0,1,0,"""2023-05-05T03:49:57.000Z"""
0,0,0,1,0,"""2023-05-05T03:54:57.000Z"""
0,0,0,1,0,"""2023-05-05T03:59:57.000Z"""
0,0,0,1,0,"""2023-05-05T04:04:57.000Z"""
0,0,0,1,0,"""2023-05-05T04:09:57.000Z"""
0,0,0,1,0,"""2023-05-05T04:14:57.000Z"""
0,0,0,1,0,"""2023-05-05T04:19:57.000Z"""
0,0,0,1,0,"""2023-05-05T04:24:57.000Z"""
0,0,0,1,0,"""2023-05-05T04:29:57.000Z"""
0,0,0,1,0,"""2023-05-05T04:34:57.000Z"""
0,0,0,1,0,"""2023-05-05T04:39:56.000Z"""
0,0,0,1,0,"""2023-05-05T04:44:56.000Z"""
0,0,0,1,0,"""2023-05-05T04:49:56.000Z"""
0,0,0,1,0,"""2023-05-05T04:54:56.000Z"""
0,0,0,1,0,"""2023-05-05T04:59:56.000Z"""
0,0,0,1,0,"""2023-05-05T05:04:56.000Z"""
0,0,0,1,0,"""2023-05-05T05:09:56.000Z"""
0,0,0,1,0,"""2023-05-05T05:14:56.000Z"""
0,0,0,1,0,"""2023-05-05T05:19:56.000Z"""
0,0,0,1,0,"""2023-05-05T05:24:56.000Z"""
0,0,0,1,0,"""2023-05-05T05:29:56.000Z"""
0,0,0,1,0,"""2023-05-05T05:34:56.000Z"""
0,0,0,1,0,"""2023-05-05T05:39:57.000Z"""
0,0,0,1,0,"""2023-05-05T05:44:57.000Z"""
0,0,0,1,0,"""2023-05-05T05:49:57.000Z"""
0,0,0,1,0,"""2023-05-05T05:54:57.000Z"""
0,0,0,1,0,"""2023-05-05T05:59:57.000Z"""
0,0,0,1,0,"""2023-05-05T06:04:57.000Z"""
0,0,1,1,0,"""2023-05-05T06:05:03.000Z"""
0,0,1,1,0,"""2023-05-05T06:09:57.000Z"""
0,0,1,1,0,"""2023-05-05T06:14:57.000Z"""
0,0,1,1,0,"""2023-05-05T06:19:57.000Z"""
0,0,1,1,0,"""2023-05-05T06:24:57.000Z"""
0,0,1,1,0,"""2023-05-05T06:29:57.000Z"""
0,0,1,1,0,"""2023-05-05T06:34:57.000Z"""
0,0,1,1,0,"""2023-05-05T06:39:57.000Z"""
0,0,1,1,0,"""2023-05-05T06:44:57.000Z"""
0,0,1,1,0,"""2023-05-05T06:49:57.000Z"""
0,0,1,1,0,"""2023-05-05T06:54:57.000Z"""
0,0,1,1,0,"""2023-05-05T06:59:57.000Z"""
0,0,1,1,0,"""2023-05-05T07:04:56.000Z"""
0,0,1,1,0,"""2023-05-05T07:09:56.000Z"""
0,0,1,1,0,"""2023-05-05T07:14:56.000Z"""
0,0,1,1,0,"""2023-05-05T07:19:56.000Z"""
0,0,1,1,0,"""2023-05-05T07:24:56.000Z"""
0,0,1,1,0,"""2023-05-05T07:29:56.000Z"""
0,0,1,1,0,"""2023-05-05T07:34:56.000Z"""
0,0,1,1,0,"""2023-05-05T07:39:56.000Z"""
0,0,1,1,0,"""2023-05-05T07:44:56.000Z"""
0,0,1,1,0,"""2023-05-05T07:49:56.000Z"""
0,0,1,1,0,"""2023-05-05T07:54:57.000Z"""
0,0,1,1,0,"""2023-05-05T07:59:56.000Z"""
0,0,1,1,0,"""2023-05-05T08:04:57.000Z"""
0,0,1,1,0,"""2023-05-05T08:09:57.000Z"""
0,0,1,1,0,"""2023-05-05T08:14:57.000Z"""
0,0,1,1,0,"""2023-05-05T08:19:57.000Z"""
0,0,1,1,0,"""2023-05-05T08:24:57.000Z"""
0,0,1,1,0,"""2023-05-05T08:29:57.000Z"""
0,0,1,1,0,"""2023-05-05T08:34:57.000Z"""
0,0,1,1,0,"""2023-05-05T08:39:57.000Z"""
0,0,1,1,0,"""2023-05-05T08:44:57.000Z"""
0,0,1,1,0,"""2023-05-05T08:49:57.000Z"""
0,0,1,1,0,"""2023-05-05T08:54:57.000Z"""
0,0,1,1,0,"""2023-05-05T08:59:57.000Z"""
0,0,1,1,0,"""2023-05-05T09:04:57.000Z"""
0,0,1,1,0,"""2023-05-05T09:09:57.000Z"""
0,0,1,1,0,"""2023-05-05T09:14:57.000Z"""
0,0,1,1,0,"""2023-05-05T09:19:57.000Z"""
0,0,1,1,0,"""2023-05-05T09:24:57.000Z"""
0,0,1,1,0,"""2023-05-05T09:29:57.000Z"""
0,0,1,1,0,"""2023-05-05T09:34:57.000Z"""
0,0,1,1,0,"""2023-05-05T09:39:57.000Z"""
0,0,1,1,0,"""2023-05-05T09:44:57.000Z"""
0,0,1,1,0,"""2023-05-05T09:49:57.000Z"""
0,0,1,1,0,"""2023-05-05T09:54:57.000Z"""
0,0,1,1,0,"""2023-05-05T09:59:57.000Z"""
0,0,1,1,0,"""2023-05-05T10:04:57.000Z"""
0,0,1,1,0,"""2023-05-05T10:09:57.000Z"""
0,0,1,1,0,"""2023-05-05T10:14:57.000Z"""
0,0,1,1,0,"""2023-05-05T10:19:57.000Z"""
0,0,1,1,0,"""2023-05-05T10:24:57.000Z"""
0,0,1,1,0,"""2023-05-05T10:29:57.000Z"""
0,0,1,1,0,"""2023-05-05T10:34:57.000Z"""
0,0,1,1,0,"""2023-05-05T10:39:57.000Z"""
0,0,1,1,0,"""2023-05-05T10:44:57.000Z"""
0,0,1,1,0,"""2023-05-05T10:49:57.000Z"""
0,0,1,1,0,"""2023-05-05T10:54:57.000Z"""
0,0,1,1,0,"""2023-05-05T10:59:57.000Z"""
0,0,1,1,0,"""2023-05-05T11:04:57.000Z"""
0,0,1,1,0,"""2023-05-05T11:09:57.000Z"""
0,0,1,1,0,"""2023-05-05T11:14:57.000Z"""
0,0,1,1,0,"""2023-05-05T11:19:57.000Z"""
0,0,1,1,0,"""2023-05-05T11:24:57.000Z"""
0,0,1,1,0,"""2023-05-05T11:29:57.000Z"""
0,0,1,1,0,"""2023-05-05T11:34:57.000Z"""
0,0,1,1,0,"""2023-05-05T11:39:57.000Z"""
0,0,1,1,0,"""2023-05-05T11:44:57.000Z"""
0,0,1,1,0,"""2023-05-05T11:49:57.000Z"""
0,0,1,1,0,"""2023-05-05T11:54:57.000Z"""
0,0,1,1,0,"""2023-05-05T11:59:57.000Z"""
0,0,1,1,0,"""2023-05-05T12:04:57.000Z"""
0,0,1,1,0,"""2023-05-05T12:09:57.000Z"""
0,0,1,1,0,"""2023-05-05T12:14:57.000Z"""
0,0,1,1,0,"""2023-05-05T12:19:57.000Z"""
0,0,1,1,0,"""2023-05-05T12:24:57.000Z"""
0,0,1,1,0,"""2023-05-05T12:29:57.000Z"""
0,0,1,1,0,"""2023-05-05T12:34:57.000Z"""
0,0,1,1,0,"""2023-05-05T12:39:57.000Z"""
0,0,1,1,0,"""2023-05-05T12:44:57.000Z"""
0,0,1,1,0,"""2023-05-05T12:49:57.000Z"""
0,0,1,1,0,"""2023-05-05T12:54:57.000Z"""
0,0,1,1,0,"""2023-05-05T12:59:57.000Z"""
0,0,1,1,0,"""2023-05-05T13:04:57.000Z"""
0,0,1,1,0,"""2023-05-05T13:09:57.000Z"""
0,0,1,1,0,"""2023-05-05T13:14:57.000Z"""
0,0,1,1,0,"""2023-05-05T13:19:57.000Z"""
0,0,1,1,0,"""2023-05-05T13:24:57.000Z"""
0,0,1,1,0,"""2023-05-05T13:29:57.000Z"""
0,0,1,1,0,"""2023-05-05T13:34:57.000Z"""
0,0,1,1,0,"""2023-05-05T13:39:57.000Z"""
0,0,1,1,0,"""2023-05-05T13:44:57.000Z"""
0,0,1,1,0,"""2023-05-05T13:49:57.000Z"""
0,0,1,1,0,"""2023-05-05T13:54:57.000Z"""
0,0,1,1,0,"""2023-05-05T13:59:57.000Z"""
0,0,1,1,0,"""2023-05-05T14:04:57.000Z"""
0,0,1,1,0,"""2023-05-05T14:09:57.000Z"""
0,0,1,1,0,"""2023-05-05T14:14:57.000Z"""
0,0,1,1,0,"""2023-05-05T14:19:57.000Z"""
0,0,1,1,0,"""2023-05-05T14:24:57.000Z"""
0,0,1,1,0,"""2023-05-05T14:29:57.000Z"""
0,0,1,1,0,"""2023-05-05T14:34:57.000Z"""
0,0,1,1,0,"""2023-05-05T14:39:57.000Z"""
0,0,1,1,0,"""2023-05-05T14:44:57.000Z"""
0,0,1,1,0,"""2023-05-05T14:49:57.000Z"""
0,0,1,1,0,"""2023-05-05T14:54:57.000Z"""
0,0,1,1,0,"""2023-05-05T14:59:57.000Z"""
0,0,1,1,0,"""2023-05-05T15:04:57.000Z"""
0,0,1,1,0,"""2023-05-05T15:09:57.000Z"""
0,0,1,1,0,"""2023-05-05T15:14:57.000Z"""
0,0,1,1,0,"""2023-05-05T15:19:57.000Z"""
0,0,0,1,0,"""2023-05-05T15:23:33.000Z"""
0,0,0,1,0,"""2023-05-05T15:24:57.000Z"""
0,0,0,1,0,"""2023-05-05T15:29:57.000Z"""
0,0,0,1,0,"""2023-05-05T15:34:57.000Z"""
0,0,0,1,0,"""2023-05-05T15:39:57.000Z"""
0,0,0,1,0,"""2023-05-05T15:44:57.000Z"""
0,0,0,1,0,"""2023-05-05T15:49:57.000Z"""
0,0,0,1,0,"""2023-05-05T15:54:57.000Z"""
0,0,0,1,0,"""2023-05-05T15:59:57.000Z"""
0,0,0,1,0,"""2023-05-05T16:04:57.000Z"""
0,0,0,1,0,"""2023-05-05T16:09:57.000Z"""
0,0,0,1,0,"""2023-05-05T16:14:57.000Z"""
0,0,0,1,0,"""2023-05-05T16:19:57.000Z"""
0,0,0,1,0,"""2023-05-05T16:24:57.000Z"""
0,0,0,1,0,"""2023-05-05T16:29:57.000Z"""
0,0,0,1,0,"""2023-05-05T16:34:57.000Z"""
